"send_country","post_city","post_country","post_type","post_title"
"Sri Lanka","Seoul","Korea Republic of (South Korea)","Embassy / High Commission","Embassy"
"Sri Lanka","Kuwait City","Kuwait","Embassy / High Commission","Embassy"
"Sri Lanka","Beirut","Lebanon","Embassy / High Commission","Embassy"
"Sri Lanka","Kuala Lumpur","Malaysia","Embassy / High Commission","High Commission"
"Sri Lanka","Male","Maldives","Embassy / High Commission","High Commission"
"Sri Lanka","Yangon","Myanmar","Embassy / High Commission","Embassy"
"Sri Lanka","Kathmandu","Nepal","Embassy / High Commission","Embassy"
"Sri Lanka","The Hague","Netherlands","Embassy / High Commission","Embassy"
"Sri Lanka","Abuja","Nigeria","Embassy / High Commission","High Commission"
"Sri Lanka","Oslo","Norway","Embassy / High Commission","Embassy"
"Sri Lanka","Muscat","Oman","Embassy / High Commission","Embassy"
"Sri Lanka","Islamabad","Pakistan","Embassy / High Commission","High Commission"
"Sri Lanka","Manila","Philippines","Embassy / High Commission","Embassy"
"Sri Lanka","Warsaw","Poland","Embassy / High Commission","Embassy"
"Sri Lanka","Doha","Qatar","Embassy / High Commission","Embassy"
"Sri Lanka","Moscow","Russian Federation","Embassy / High Commission","Embassy"
"Sri Lanka","Jeddah","Saudi Arabia","Embassy / High Commission","Embassy"
"Sri Lanka","Riyadh","Saudi Arabia","Embassy / High Commission","Embassy"
"Sri Lanka","Victoria","Seychelles","Embassy / High Commission","High Commission"
"Sri Lanka","Singapore","Singapore","Embassy / High Commission","High Commission"
"Sri Lanka","Pretoria","South Africa","Embassy / High Commission","High Commission"
"Sri Lanka","Stockholm","Sweden","Embassy / High Commission","Embassy"
"Sri Lanka","Bangkok","Thailand","Embassy / High Commission","Embassy"
"Sri Lanka","Ankara","Turkey","Embassy / High Commission","Embassy"
"Sri Lanka","Abu Dhabi","United Arab Emirates","Embassy / High Commission","Embassy"
"Sri Lanka","London","United Kingdom","Embassy / High Commission","High Commission"
"Sri Lanka","Washington DC","United States","Embassy / High Commission","Embassy"
"Sri Lanka","Hanoi","Vietnam","Embassy / High Commission","Embassy"
"Sri Lanka","Melbourne","Australia","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Sydney","Australia","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Toronto","Canada","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Chengdu","China","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Guangzhou","China","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Shanghai","China","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Frankfurt","Germany","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Chennai","India","Consulate / Consulate-General","Deputy High Commission"
"Sri Lanka","Mumbai","India","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Milan","Italy","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Karachi","Pakistan","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Dubai","United Arab Emirates","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Los Angeles","United States","Consulate / Consulate-General","Consulate-General"
"Sri Lanka","Geneva","Switzerland","Permanent Mission","Mission to UN"
"Sri Lanka","New York","United States","Permanent Mission","Mission to UN"
"Sri Lanka","Ramallah","Palestine*","Other","Representative Office"
"Sweden","Kabul","Afghanistan","Embassy / High Commission","Embassy"
"Sweden","Tirana","Albania","Embassy / High Commission","Embassy"
"Sweden","Algiers","Algeria","Embassy / High Commission","Embassy"
"Sweden","Luanda","Angola","Embassy / High Commission","Embassy"
"Sweden","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"Sweden","Canberra","Australia","Embassy / High Commission","Embassy"
"Sweden","Vienna","Austria","Embassy / High Commission","Embassy & Mission to UN"
"Sweden","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"Sweden","Minsk","Belarus","Embassy / High Commission","Embassy"
"Sweden","Sarajevo","Bosnia and Herzegovina","Embassy / High Commission","Embassy"
"Sweden","Brasilia","Brazil","Embassy / High Commission","Embassy"
"Sweden","Phnom Penh","Cambodia","Embassy / High Commission","Embassy"
"Sweden","Ottawa","Canada","Embassy / High Commission","Embassy"
"Sweden","Santiago","Chile","Embassy / High Commission","Embassy"
"Sweden","Beijing","China","Embassy / High Commission","Embassy"
"Sweden","Bogota","Colombia","Embassy / High Commission","Embassy"
"Sweden","Zagreb","Croatia","Embassy / High Commission","Embassy"
"Sweden","Havana","Cuba","Embassy / High Commission","Embassy"
"Sweden","Nicosia","Cyprus","Embassy / High Commission","Embassy"
"Sweden","Prague","Czech Republic","Embassy / High Commission","Embassy"
"Sweden","Kinshasa","Democratic Republic of The Congo","Embassy / High Commission","Embassy"
"Sweden","Copenhagen","Denmark","Embassy / High Commission","Embassy"
"Sweden","Cairo","Egypt","Embassy / High Commission","Embassy"
"Sweden","Talinn","Estonia","Embassy / High Commission","Embassy"
"Sweden","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy"
"Sweden","Helsinki","Finland","Embassy / High Commission","Embassy"
"Sweden","Paris","France","Embassy / High Commission","Embassy"
"Sweden","Tbilisi","Georgia","Embassy / High Commission","Embassy"
"Sweden","Berlin","Germany","Embassy / High Commission","Embassy"
"Sweden","Athens","Greece","Embassy / High Commission","Embassy"
"Sweden","Guatemala City","Guatemala","Embassy / High Commission","Embassy"
"Sweden","Budapest","Hungary","Embassy / High Commission","Embassy"
"Sweden","Reykjavik","Iceland","Embassy / High Commission","Embassy"
"Sweden","New Delhi","India","Embassy / High Commission","Embassy"
"Sweden","Jakarta","Indonesia","Embassy / High Commission","Embassy"
"Sweden","Tehran","Iran Islamic Republic of","Embassy / High Commission","Embassy"
"Sweden","Baghdad","Iraq","Embassy / High Commission","Embassy"
"Sweden","Tel Aviv","Israel","Embassy / High Commission","Embassy"
"Sweden","Rome","Italy","Embassy / High Commission","Embassy"
"Sweden","Tokyo","Japan","Embassy / High Commission","Embassy"
"Sweden","Amman","Jordan","Embassy / High Commission","Embassy"
"Sweden","Nur-Sultan","Kazakhstan","Embassy / High Commission","Embassy"
"Sweden","Nairobi","Kenya","Embassy / High Commission","Embassy"
"Sweden","Pyongyang","Korea Democratic People's Republic of (North Korea)","Embassy / High Commission","Embassy"
"Sweden","Seoul","Korea Republic of (South Korea)","Embassy / High Commission","Embassy"
"Sweden","Pristina","Kosovo*","Embassy / High Commission","Embassy"
"Sweden","Riga","Latvia","Embassy / High Commission","Embassy"
"Sweden","Beirut","Lebanon","Embassy / High Commission","Embassy"
"Sweden","Monrovia","Liberia","Embassy / High Commission","Embassy"
"Sweden","Vilnius","Lithuania","Embassy / High Commission","Embassy"
"Sweden","Kuala Lumpur","Malaysia","Embassy / High Commission","Embassy"
"Sweden","Bamako","Mali","Embassy / High Commission","Embassy"
"Sweden","Mexico City","Mexico","Embassy / High Commission","Embassy"
"Sweden","Chisinau","Moldova Republic of","Embassy / High Commission","Embassy"
"Sweden","Rabat","Morocco","Embassy / High Commission","Embassy"
"Sweden","Maputo","Mozambique","Embassy / High Commission","Embassy"
"Sweden","The Hague","Netherlands","Embassy / High Commission","Embassy"
"Sweden","Abuja","Nigeria","Embassy / High Commission","Embassy"
"Sweden","Skopje","Macedonia the former Yugoslav Republic of","Embassy / High Commission","Embassy"
"Sweden","Oslo","Norway","Embassy / High Commission","Embassy"
"Sweden","Islamabad","Pakistan","Embassy / High Commission","Embassy"
"Sweden","Lima","Peru","Embassy / High Commission","Embassy"
"Sweden","Manila","Philippines","Embassy / High Commission","Embassy"
"Sweden","Warsaw","Poland","Embassy / High Commission","Embassy"
"Sweden","Lisbon","Portugal","Embassy / High Commission","Embassy"
"Sweden","Doha","Qatar","Embassy / High Commission","Embassy"
"Sweden","Bucharest","Romania","Embassy / High Commission","Embassy"
"Sweden","Moscow","Russian Federation","Embassy / High Commission","Embassy"
"Sweden","Kigali","Rwanda","Embassy / High Commission","Embassy"
"Sweden","Riyadh","Saudi Arabia","Embassy / High Commission","Embassy"
"Sweden","Belgrade","Serbia","Embassy / High Commission","Embassy"
"Sweden","Singapore","Singapore","Embassy / High Commission","Embassy"
"Sweden","Pretoria","South Africa","Embassy / High Commission","Embassy"
"Sweden","Madrid","Spain","Embassy / High Commission","Embassy"
"Sweden","Khartoum","Sudan","Embassy / High Commission","Embassy"
"Sweden","Bern","Switzerland","Embassy / High Commission","Embassy"
"Sweden","Dar Es Salaam","Tanzania United Republic of","Embassy / High Commission","Embassy"
"Sweden","Bangkok","Thailand","Embassy / High Commission","Embassy"
"Sweden","Tunis","Tunisia","Embassy / High Commission","Embassy"
"Sweden","Ankara","Turkey","Embassy / High Commission","Embassy"
"Sweden","Kampala","Uganda","Embassy / High Commission","Embassy"
"Sweden","Kiev","Ukraine","Embassy / High Commission","Embassy"
"Sweden","Abu Dhabi","United Arab Emirates","Embassy / High Commission","Embassy"
"Sweden","London","United Kingdom","Embassy / High Commission","Embassy"
"Sweden","Washington DC","United States","Embassy / High Commission","Embassy"
"Sweden","Hanoi","Vietnam","Embassy / High Commission","Embassy"
"Sweden","Lusaka","Zambia","Embassy / High Commission","Embassy"
"Sweden","Harare","Zimbabwe","Embassy / High Commission","Embassy"
"Sweden","Hong Kong","China","Consulate / Consulate-General","Consulate-General"
"Sweden","Shanghai","China","Consulate / Consulate-General","Consulate-General"
"Sweden","Mariehamn","Finland","Consulate / Consulate-General","Consulate-General"
"Sweden","Mumbai","India","Consulate / Consulate-General","Consulate-General"
"Sweden","Jerusalem","Jerusalem*","Consulate / Consulate-General","Consulate-General"
"Sweden","St. Petersburg","Russian Federation","Consulate / Consulate-General","Consulate-General"
"Sweden","Istanbul","Turkey","Consulate / Consulate-General","Consulate-General"
"Sweden","New York","United States","Consulate / Consulate-General","Consulate-General"
"Sweden","Vienna","Austria","Permanent Mission","Mission to OSCE"
"Sweden","Brussels","Belgium","Permanent Mission","Mission to EU"
"Sweden","Brussels","Belgium","Permanent Mission","Mission to NATO"
"Sweden","Paris","France","Permanent Mission","Mission to UNESCO/OECD"
"Sweden","Strasbourg","France","Permanent Mission","Mission to CoE"
"Sweden","Geneva","Switzerland","Permanent Mission","Mission to UN"
"Sweden","New York","United States","Permanent Mission","Mission to UN"
"Sweden","Juba","South Sudan","Other","Section Office"
"Switzerland","Tirana","Albania","Embassy / High Commission","Embassy"
"Switzerland","Algiers","Algeria","Embassy / High Commission","Embassy"
"Switzerland","Luanda","Angola","Embassy / High Commission","Embassy"
"Switzerland","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"Switzerland","Yerevan","Armenia","Embassy / High Commission","Embassy"
"Switzerland","Canberra","Australia","Embassy / High Commission","Embassy"
"Switzerland","Vienna","Austria","Embassy / High Commission","Embassy"
"Switzerland","Baku","Azerbaijan","Embassy / High Commission","Embassy"
"Switzerland","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"Switzerland","Minsk","Belarus","Embassy / High Commission","Embassy"
"Switzerland","Brussels","Belgium","Embassy / High Commission","Embassy & Mission to NATO"
"Switzerland","La Paz","Bolivia Plurinational State of","Embassy / High Commission","Embassy"
"Switzerland","Sarajevo","Bosnia and Herzegovina","Embassy / High Commission","Embassy"
"Switzerland","Brasilia","Brazil","Embassy / High Commission","Embassy"
"Switzerland","Sofia","Bulgaria","Embassy / High Commission","Embassy"
"Switzerland","Yaounde","Cameroon","Embassy / High Commission","Embassy"
"Switzerland","Ottawa","Canada","Embassy / High Commission","Embassy"
"Switzerland","Santiago","Chile","Embassy / High Commission","Embassy"
"Switzerland","Beijing","China","Embassy / High Commission","Embassy"
"Switzerland","Bogota","Colombia","Embassy / High Commission","Embassy"
"Switzerland","San Jose","Costa Rica","Embassy / High Commission","Embassy"
"Switzerland","Abidjan","Cote d'Ivoire","Embassy / High Commission","Embassy"
"Switzerland","Zagreb","Croatia","Embassy / High Commission","Embassy"
"Switzerland","Havana","Cuba","Embassy / High Commission","Embassy"
"Switzerland","Nicosia","Cyprus","Embassy / High Commission","Embassy"
"Switzerland","Prague","Czech Republic","Embassy / High Commission","Embassy"
"Switzerland","Kinshasa","Democratic Republic of The Congo","Embassy / High Commission","Embassy"
"Switzerland","Copenhagen","Denmark","Embassy / High Commission","Embassy"
"Switzerland","Santo Domingo","Dominican Republic","Embassy / High Commission","Embassy"
"Switzerland","Quito","Ecuador","Embassy / High Commission","Embassy"
"Switzerland","Cairo","Egypt","Embassy / High Commission","Embassy"
"Switzerland","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy"
"Switzerland","Helsinki","Finland","Embassy / High Commission","Embassy"
"Switzerland","Paris","France","Embassy / High Commission","Embassy"
"Switzerland","Tbilisi","Georgia","Embassy / High Commission","Embassy"
"Switzerland","Berlin","Germany","Embassy / High Commission","Embassy"
"Switzerland","Accra","Ghana","Embassy / High Commission","Embassy"
"Switzerland","Athens","Greece","Embassy / High Commission","Embassy"
"Switzerland","Guatemala City","Guatemala","Embassy / High Commission","Embassy"
"Switzerland","Port-au-Prince","Haiti","Embassy / High Commission","Embassy"
"Switzerland","Budapest","Hungary","Embassy / High Commission","Embassy"
